token,feature_index,count_0,count_1,freq_0,freq_1,log_odds_ratio,variance,z_score
what people,18532,225,31,1.313827107710057e-05,7.3757858186004e-06,0.5773325873301207,0.036702792557007764,3.013536924790517
! 👍,264,251,36,1.4656471290454416e-05,8.565428692568206e-06,0.537153732522146,0.031762127250080915,3.014003880900225
realist,13820,116,11,6.773508644194072e-06,2.617214322729174e-06,0.9509125455435097,0.09953002723305546,3.0141406611226653
hilarious <name>,8676,188,24,1.0977755388866255e-05,5.710285795045471e-06,0.6536069996158886,0.04698609438791772,3.0153103686815554
adventure,2187,161,19,9.401162859614187e-06,4.520642921077664e-06,0.7321838355167767,0.05884303169058398,3.0183709792147613
a k,1818,150,17,8.758847384733715e-06,4.044785771490541e-06,0.772640216654608,0.065490464959655,3.019174904379577
haaa,8199,172,21,1.0043478334494659e-05,4.996500070664787e-06,0.6981906687207662,0.05343327660504102,3.020425560958968
your music,19514,122,12,7.123862539583421e-06,2.8551428975227354e-06,0.914332152533218,0.09153030691493676,3.0221883889431753
motha,11627,122,12,7.123862539583421e-06,2.8551428975227354e-06,0.914332152533218,0.09153030691493676,3.0221883889431753
it fucking,9687,99,8,5.780839273924251e-06,1.9034285983484901e-06,1.110895570365356,0.13510122752385512,3.0223418689653023
get rick,7616,99,8,5.780839273924251e-06,1.9034285983484901e-06,1.110895570365356,0.13510122752385512,3.0223418689653023
question the,13676,139,15,8.116531909853241e-06,3.5689286219034193e-06,0.8216418111502737,0.07386117512881608,3.023252528335201
fantastic,6683,1814,375,0.00010592366103937972,8.922321554758547e-05,0.17159405057430988,0.003218230170098939,3.0247791807862727
cking,4779,236,33,1.3780586551981044e-05,7.851642968187522e-06,0.5625438047251716,0.03454060295419366,3.0268534118511146
or milk,12899,267,39,1.5590748344826013e-05,9.27921441694889e-06,0.5189069706507468,0.029386630683168543,3.027015238384668
cowell,5110,105,9,6.1311931693136e-06,2.1413571731420516e-06,1.0519531805994937,0.12063515048462889,3.0287224443366108
be worry,3611,105,9,6.1311931693136e-06,2.1413571731420516e-06,1.0519531805994937,0.12063515048462889,3.0287224443366108
funny interview,7358,105,9,6.1311931693136e-06,2.1413571731420516e-06,1.0519531805994937,0.12063515048462889,3.0287224443366108
three,17265,1039,202,6.066961621825553e-05,4.8061572108299374e-05,0.23297263128801227,0.005913253813053435,3.029644314395404
wish they,18928,262,38,1.5298786765334886e-05,9.041285842155328e-06,0.5259782460534339,0.030132869744996845,3.03003423475678
<pronoun> spit,1377,262,38,1.5298786765334886e-05,9.041285842155328e-06,0.5259782460534339,0.030132869744996845,3.03003423475678
duty,6011,128,13,7.4742164349727695e-06,3.0930714723162964e-06,0.8822987916507561,0.08473583372398233,3.030973441951767
coach,4838,194,25,1.1328109284255604e-05,5.948214369839032e-06,0.6442013172516727,0.04515491879661386,3.0315802963228773
me out,11311,480,82,2.8028311631147885e-05,1.9510143133072023e-05,0.36228906947088824,0.014278747578538588,3.031867189499259
perform,13201,231,32,1.348862497248992e-05,7.613714393393961e-06,0.5719013116395608,0.035579288379431376,3.031952993433328
touch <pronoun>,17698,328,51,1.915267961461772e-05,1.2134357314471625e-05,0.4564086607484672,0.022656912952869288,3.0321697369079743
definitely one,5439,338,53,1.973660277359997e-05,1.2610214464058747e-05,0.4479747776852321,0.021826794048208142,3.032205193949259
fuck on,7252,167,20,9.751516755003536e-06,4.758571495871225e-06,0.7174801068700365,0.05598829804121623,3.03222365368278
it's time,9836,257,37,1.5006825185843764e-05,8.803357267361767e-06,0.5333780177833152,0.03091836365684681,3.0333803042764864
east,6059,257,37,1.5006825185843764e-05,8.803357267361767e-06,0.5333780177833152,0.03091836365684681,3.0333803042764864
milk look,11469,145,16,8.46688580524259e-06,3.8068571966969803e-06,0.7993632214163835,0.06939681820066884,3.0344108540540313
one hand,12744,145,16,8.46688580524259e-06,3.8068571966969803e-06,0.7993632214163835,0.06939681820066884,3.0344108540540313
n g,11885,178,22,1.0393832229884008e-05,5.234428645458348e-06,0.6859598437308776,0.05107279963512906,3.0353156437082847
hot that's,8847,178,22,1.0393832229884008e-05,5.234428645458348e-06,0.6859598437308776,0.05107279963512906,3.0353156437082847
beautiful man,3646,111,10,6.4815470647029486e-06,2.3792857479356126e-06,1.0021626552971359,0.10900924813872122,3.0353343938827995
rapper be,13749,111,10,6.4815470647029486e-06,2.3792857479356126e-06,1.0021626552971359,0.10900924813872122,3.0353343938827995
rocker,14100,111,10,6.4815470647029486e-06,2.3792857479356126e-06,1.0021626552971359,0.10900924813872122,3.0353343938827995
i learn,9071,303,46,1.7692871717162104e-05,1.0944714440503818e-05,0.48031181646394394,0.025039748880995017,3.035346580029593
look like,10874,12730,2936,0.0007433341813844012,0.0006985582955938959,0.06217187843024696,0.0004194504913341664,3.035663545969204
the people,16647,1468,297,8.571991973859396e-05,7.06647867136877e-05,0.19315286532709486,0.004048497643187041,3.0356675601207246
before this,3694,1085,212,6.335566274957387e-05,5.044085785623499e-05,0.22797563695045575,0.005638935050094638,3.0359169827841797
hall of,8258,759,141,4.431976776675259e-05,3.354792904589214e-05,0.2784663765058415,0.008410015773883398,3.0365075024607506
ketchup,10182,298,45,1.740091013767098e-05,1.0706785865710257e-05,0.485651348451853,0.02557821512189249,3.0366132389312233
slump god,15095,373,60,2.1780333830037837e-05,1.4275714487613677e-05,0.4224550391512203,0.019347922354399368,3.0371296172098607
across the,2129,226,31,1.3196663392998797e-05,7.3757858186004e-06,0.5817672412500361,0.036683126826015856,3.0374986195849503
state,15546,787,147,4.595475261190289e-05,3.497550049465351e-05,0.2730203599836667,0.008073663353538481,3.0385033295829933
lmao best,10731,134,14,7.824570330362119e-06,3.331000047109858e-06,0.8540004809728856,0.07889151852792685,3.040485646202259
park,13072,1049,204,6.125353937723777e-05,4.85374292578865e-05,0.23269906028916054,0.005855544501741545,3.0409619530400462
suffer,15736,1482,300,8.65374121611691e-05,7.137857243806838e-05,0.19259423001631149,0.0040083925424835905,3.041992570972198
walter,18233,117,11,6.831900960092298e-06,2.617214322729174e-06,0.9594963433272738,0.0994563457415176,3.042475396126539
<pronoun> live,1267,221,30,1.2904701813507673e-05,7.137857243806839e-06,0.592184708637328,0.0378585032176082,3.043515158014299
yeeesss,19247,278,41,1.6233063819706483e-05,9.755071566536011e-06,0.5092691749755769,0.02798765343777567,3.0441366668952545
entertainment,6258,619,111,3.614484354100113e-05,2.64100718020853e-05,0.3137985142996147,0.010624811356305086,3.0443197776583877
when you,18594,3208,693,0.00018732254940150505,0.00016488450233193797,0.12760916578576165,0.0017550181136454734,3.046078336599484
brotha,4172,151,17,8.81723970063194e-06,4.044785771490541e-06,0.7792848149729252,0.06544631468958682,3.046166344993145
tribute,17743,151,17,8.81723970063194e-06,4.044785771490541e-06,0.7792848149729252,0.06544631468958682,3.046166344993145
🤣 this,19976,173,21,1.0101870650392883e-05,4.996500070664787e-06,0.7039878425322463,0.0533996698331243,3.046462757245718
make more,11060,200,26,1.1678463179644953e-05,6.186142944632593e-06,0.6354399272379538,0.043461818844833744,3.0480392219842276
and joe,2594,200,26,1.1678463179644953e-05,6.186142944632593e-06,0.6354399272379538,0.043461818844833744,3.0480392219842276
<name> use,1013,216,29,1.2612740234016548e-05,6.899928669013277e-06,0.6032019085483356,0.039112670668603834,3.050029018933487
i guarantee,9048,123,12,7.182254855481646e-06,2.8551428975227354e-06,0.9224955176204688,0.09146366658241986,3.0502817823830055
😭 😭,19931,1967,409,0.00011485768537180811,9.731278709056656e-05,0.1657809542715878,0.0029536718397599007,3.0503769739672433
<name> lmao,928,237,33,1.3838978867879269e-05,7.851642968187522e-06,0.5667721977793629,0.03452272405932263,3.050394504898529
rogan and,14110,237,33,1.3838978867879269e-05,7.851642968187522e-06,0.5667721977793629,0.03452272405932263,3.050394504898529
c e,4375,140,15,8.174924225751466e-06,3.5689286219034193e-06,0.8288103558598205,0.07380978746190706,3.05069079401905
gent,7452,100,8,5.839231589822477e-06,1.9034285983484901e-06,1.120945958712909,0.13500021669575843,3.050826027124679
2 hour,633,100,8,5.839231589822477e-06,1.9034285983484901e-06,1.120945958712909,0.13500021669575843,3.050826027124679
the car,16384,100,8,5.839231589822477e-06,1.9034285983484901e-06,1.120945958712909,0.13500021669575843,3.050826027124679
later,10388,1639,335,9.570500575719038e-05,7.970607255584303e-05,0.18294078835225314,0.0035954982400018924,3.050921307523811
maaan,11010,263,38,1.535717908123311e-05,9.041285842155328e-06,0.529787831603608,0.030118357189099935,3.0527155524190595
dawg,5362,329,51,1.9211071930515946e-05,1.2134357314471625e-05,0.4594528605816368,0.022647646125422763,3.0530184201191526
<name> how,908,354,56,2.0670879827971567e-05,1.3324000188439431e-05,0.4391662413412245,0.020682291656196256,3.0537228549840885
load,10764,423,70,2.4699949624949075e-05,1.665500023554929e-05,0.39409866745351607,0.016650071959350293,3.054196034972116
ingredient,9466,314,48,1.8335187192042574e-05,1.1420571590090942e-05,0.4734125510812959,0.024018335495024072,3.054698237228388
watch,18288,26092,6132,0.0015235723064164805,0.0014589780206341178,0.04338625609338109,0.00020170156902827292,3.054903788806305
to clean,17433,258,37,1.5065217501741988e-05,8.803357267361767e-06,0.5372615749095484,0.030903282032102932,3.0562120105822976
work at,19045,258,37,1.5065217501741988e-05,8.803357267361767e-06,0.5372615749095484,0.030903282032102932,3.0562120105822976
dank,5327,195,25,1.1386501600153829e-05,5.948214369839032e-06,0.6493427732386472,0.04512848467610566,3.056670573009295
say that,14399,1866,386,0.0001089600614660874,9.184042987031465e-05,0.17094587724076327,0.0031268748658000046,3.057055902246453
the fuck,16487,5549,1237,0.0003240189609192492,0.0002943176470196353,0.09617210946351484,0.0009889162798190961,3.058224610292228
💪 🏾,19779,129,13,7.532608750870994e-06,3.0930714723162964e-06,0.8900809868420527,0.08467527143446624,3.058801013099087
book,4016,1631,333,9.523786723000459e-05,7.92302154062559e-05,0.184035862524075,0.0036164192680161688,3.0602934566669524
steve harvey,15573,179,22,1.0452224545782232e-05,5.234428645458348e-06,0.6915621555089206,0.05104141419077667,3.0610460977226266
* cking,346,227,31,1.3255055708897022e-05,7.3757858186004e-06,0.5861823163114579,0.03666363436094537,3.061363896447085
! hilarious,106,146,16,8.525278121140815e-06,3.8068571966969803e-06,0.8062361561311544,0.06934958136458236,3.061542894224289
😂 you,19855,477,81,2.785313468345321e-05,1.9272214558278463e-05,0.368289610100728,0.014442407295573672,3.0645708958797884
talk to,15958,955,183,5.576466168280465e-05,4.354092918722171e-05,0.247451137191101,0.006511895975874069,3.066448864319876
this channel,17087,1596,325,9.319413617356672e-05,7.732678680790741e-05,0.18666020458895893,0.003703784949568289,3.0671064988294483
sauce wing,14336,135,14,7.882962646260343e-06,3.331000047109858e-06,0.8614355144679084,0.07883623913209253,3.0680315644974168
😹 😹,19942,135,14,7.882962646260343e-06,3.331000047109858e-06,0.8614355144679084,0.07883623913209253,3.0680315644974168
drink water,5918,414,68,2.417441878186505e-05,1.6179143085962165e-05,0.40157994724167345,0.017121632597078044,3.0690179713866788
stephen colbert,15566,118,11,6.890293275990522e-06,2.617214322729174e-06,0.9680070870881998,0.09938391308224644,3.0705805223711127
tai,15895,118,11,6.890293275990522e-06,2.617214322729174e-06,0.9680070870881998,0.09938391308224644,3.0705805223711127
time favorite,17339,163,19,9.517947491410636e-06,4.520642921077664e-06,0.7445297831215658,0.058766820636177844,3.07125571498457
life <name>,10527,163,19,9.517947491410636e-06,4.520642921077664e-06,0.7445297831215658,0.058766820636177844,3.07125571498457
catch up,4542,201,26,1.1736855495543178e-05,6.186142944632593e-06,0.6404275253083611,0.04343694315505797,3.072842934056769
be already,3231,540,94,3.153185058504137e-05,2.2365286030594758e-05,0.34349722382344083,0.012490442586111122,3.0735077863303757
joel,9946,217,29,1.2671132549914774e-05,6.899928669013277e-06,0.6078209111519168,0.03909133591537161,3.074223096406625
wooo,19023,380,61,2.218908004132541e-05,1.4513643062407238e-05,0.42451874048215643,0.019025312195985564,3.077733211645303
fuck kill,7240,141,15,8.233316541649692e-06,3.5689286219034193e-06,0.8359278788601276,0.07375912869511542,3.077945464205448
john mayer,9955,124,12,7.2406471713798704e-06,2.8551428975227354e-06,0.9305927823017868,0.09139810108871946,3.0781593131102967
t shirt,15873,101,8,5.897623905720701e-06,1.9034285983484901e-06,1.1308963420608844,0.13490120606756542,3.0790368253233975
flair,6914,233,32,1.3605409604286369e-05,7.613714393393961e-06,0.5805221684835544,0.03554212945464545,3.07926514887513
i appreciate,8983,400,65,2.3356926359289907e-05,1.5465357361581484e-05,0.4122988489316839,0.017884906414033064,3.082966363015132
be amaze,3234,2345,494,0.00013692998078133708,0.00011753671594801927,0.1527383076405595,0.002451026517529766,3.085133554923494
one ive,12758,107,9,6.2479778011100495e-06,2.1413571731420516e-06,1.0708217711950603,0.12045713420544411,3.0853250769344256
baseball,3179,107,9,6.2479778011100495e-06,2.1413571731420516e-06,1.0708217711950603,0.12045713420544411,3.0853250769344256
that watch,16265,107,9,6.2479778011100495e-06,2.1413571731420516e-06,1.0708217711950603,0.12045713420544411,3.0853250769344256
whip out,18645,107,9,6.2479778011100495e-06,2.1413571731420516e-06,1.0708217711950603,0.12045713420544411,3.0853250769344256
prepare,13491,483,82,2.820348857884256e-05,1.9510143133072023e-05,0.3685197926382884,0.014265807599851394,3.0854082531305673
let it,10493,285,42,1.6641810030994058e-05,9.993000141329574e-06,0.5100398605461294,0.02731858318338748,3.0858515685519436
water in,18339,130,13,7.5910010667692195e-06,3.0930714723162964e-06,0.8978030876857765,0.08461564086820869,3.0864253023150807
<name> speak,984,130,13,7.5910010667692195e-06,3.0930714723162964e-06,0.8978030876857765,0.08461564086820869,3.0864253023150807
food <name>,6967,130,13,7.5910010667692195e-06,3.0930714723162964e-06,0.8978030876857765,0.08461564086820869,3.0864253023150807
lose some,10908,130,13,7.5910010667692195e-06,3.0930714723162964e-06,0.8978030876857765,0.08461564086820869,3.0864253023150807
lord of,10896,130,13,7.5910010667692195e-06,3.0930714723162964e-06,0.8978030876857765,0.08461564086820869,3.0864253023150807
double,5846,1080,210,6.306370117008275e-05,4.996500070664787e-05,0.2328356177362796,0.005688125600893833,3.0872004432487037
bring a,4129,415,68,2.4232811097763275e-05,1.6179143085962165e-05,0.4039925513327258,0.017115812204323056,3.087980871640122
9:00,762,147,16,8.58367043703904e-06,3.8068571966969803e-06,0.8130621766290531,0.06930298720404283,3.088501246719608
much shit,11705,147,16,8.58367043703904e-06,3.8068571966969803e-06,0.8130621766290531,0.06930298720404283,3.088501246719608
guy should,8165,1785,367,0.0001042302838783312,8.731978694923698e-05,0.17704250077857608,0.003285315296873457,3.088794445191505
place,13313,2086,435,0.00012180637096369686,0.00010349893003519915,0.16288965982043102,0.002778532660901474,3.0901941300872546
proceeds to,13548,191,24,1.1152932336560929e-05,5.710285795045471e-06,0.6694386340567018,0.04690254730671205,3.0910964566233665
not do,12214,275,40,1.605788687201181e-05,9.51714299174245e-06,0.523111829766636,0.028636650534493192,3.091245032946286
tat,15985,275,40,1.605788687201181e-05,9.51714299174245e-06,0.523111829766636,0.028636650534493192,3.091245032946286
hungry,8955,1576,320,9.202628985560222e-05,7.61371439339396e-05,0.1895539046178687,0.003759813206911432,3.09136012229169
time lmao,17350,113,10,6.5983316964993985e-06,2.3792857479356126e-06,1.020020380030628,0.10884979572294187,3.0916835833454464
hard at,8323,244,34,1.4247725079166843e-05,8.089571542981083e-06,0.5660274898647888,0.033510410191010684,3.092058143161439
tyler the,17844,3496,758,0.00020413953638019378,0.00018034985969351945,0.1239289002088082,0.0016055984158685564,3.0928163326425353
ive ever,9846,326,50,1.9035894982821272e-05,1.1896428739678064e-05,0.4700951779173099,0.023067773769869227,3.0951589338107772
joke be,9975,136,14,7.941354962158568e-06,3.331000047109858e-06,0.868815676773572,0.0787817726650282,3.0953857173091555
sauce lmao,14316,136,14,7.941354962158568e-06,3.331000047109858e-06,0.868815676773572,0.0787817726650282,3.0953857173091555
on tv,12681,376,60,2.195551077773251e-05,1.4275714487613677e-05,0.4304659356735847,0.019326531637294544,3.096434009450953
six,15053,239,33,1.3955763499675718e-05,7.851642968187522e-06,0.5751757224657865,0.03448741511104598,3.0972069449433355
to answer,17406,218,29,1.2729524865812999e-05,6.899928669013277e-06,0.6124186771481064,0.03907019689330777,3.098315410539231
fast food,6714,119,11,6.948685591888747e-06,2.617214322729174e-06,0.9764460098277166,0.09931269777207571,3.0984596532962794
n e,11884,119,11,6.948685591888747e-06,2.617214322729174e-06,0.9764460098277166,0.09931269777207571,3.0984596532962794
ft,7193,119,11,6.948685591888747e-06,2.617214322729174e-06,0.9764460098277166,0.09931269777207571,3.0984596532962794
this fuckin,17109,119,11,6.948685591888747e-06,2.617214322729174e-06,0.9764460098277166,0.09931269777207571,3.0984596532962794
<name> become,834,119,11,6.948685591888747e-06,2.617214322729174e-06,0.9764460098277166,0.09931269777207571,3.0984596532962794
bart,3176,96,7,5.605662326229578e-06,1.665500023554929e-06,1.2136553039109153,0.1532740067658568,3.0999957820515633
can somebody,4445,96,7,5.605662326229578e-06,1.665500023554929e-06,1.2136553039109153,0.1532740067658568,3.0999957820515633
and more,2621,698,127,4.075783649696089e-05,3.0216928998782283e-05,0.2992562693344212,0.009306974357280154,3.1019800391101024
😂 when,19849,234,32,1.3663801920184595e-05,7.613714393393961e-06,0.5848048871759648,0.035523788189899805,3.1027826718883125
league,10425,296,44,1.728412550587453e-05,1.0468857290916696e-05,0.501390288231061,0.02610593901399,3.1031749298512072
believe <name>,3708,142,15,8.291708857547917e-06,3.5689286219034193e-06,0.8429951013151715,0.07370918342914298,3.1050189206929906
water or,18344,291,43,1.6992163926383406e-05,1.0230928716123135e-05,0.507343563342932,0.026692527740319626,3.105326743261404
right about,14053,213,28,1.2437563286321874e-05,6.662000094219716e-06,0.6243070415558591,0.04040940305657209,3.1056822212186987
c i,4377,125,12,7.299039487278095e-06,2.8551428975227354e-06,0.9386250084483461,0.09133358463770411,3.1058242009998915
a stand,1973,125,12,7.299039487278095e-06,2.8551428975227354e-06,0.9386250084483461,0.09133358463770411,3.1058242009998915
great video,8018,703,128,4.104979807645201e-05,3.0454857573575842e-05,0.29855093514713005,0.009235268980272625,3.1066595401698667
a rude,1939,102,8,5.956016221618926e-06,1.9034285983484901e-06,1.140748690999434,0.13480413680986744,3.1069793669779475
gilbert,7686,102,8,5.956016221618926e-06,1.9034285983484901e-06,1.140748690999434,0.13480413680986744,3.1069793669779475
extract,6576,229,31,1.337184034069347e-05,7.3757858186004e-06,0.59495441608966,0.03662516014913177,3.1088081819513755
greg miller,8024,159,18,9.284378227817738e-06,4.282714346284103e-06,0.773750998079036,0.061845134112336636,3.111347035357417
lol get,10796,857,161,5.004221472477862e-05,3.830650054176337e-05,0.267259009987189,0.007378335694279797,3.1113806755538493
bryant,4195,181,22,1.0569009177578682e-05,5.234428645458348e-06,0.7026734933938243,0.05097968370032513,3.112110457185244
one interview,12755,431,71,2.516708815213487e-05,1.689292881034285e-05,0.39865017140893855,0.01640498418768607,3.1124619230580857
shit now,14798,108,9,6.306370117008274e-06,2.1413571731420516e-06,1.0801242170040162,0.12037059849808544,3.1132463913483117
danny mcbride,5332,131,13,7.649393382667443e-06,3.0930714723162964e-06,0.9054660151817142,0.08455692068803596,3.1138491912906128
speed,15429,352,55,2.0554095196175118e-05,1.308607161364587e-05,0.45151912667794925,0.02102301713561147,3.1140718588439964
legend <pronoun>,10459,245,34,1.4306117395065067e-05,8.089571542981083e-06,0.5701175321037955,0.033493682148781546,3.1151785889416277
doom,5837,224,30,1.3079878761202346e-05,7.137857243806839e-06,0.6056682293799973,0.03779790190139824,3.1153076844700074
rating,13762,372,59,2.1721941514139612e-05,1.4037785912820114e-05,0.43657776738394993,0.019637614959650565,3.11542460374844
this fat,17104,192,24,1.1211324652459155e-05,5.710285795045471e-06,0.6746606344465622,0.04687527846600829,3.1161147354803385
the wing,16794,12284,2825,0.000717291208493793,0.0006721482237918106,0.06504818015489988,0.0004356854381145578,3.11636722693057
hilarious i,8680,446,74,2.6042972890608243e-05,1.7606714534723535e-05,0.39147598136173123,0.015755957731602262,3.11876547540423
the number,16631,312,47,1.8218402560246125e-05,1.1182643015297379e-05,0.48807627868988135,0.02448201248173927,3.1193502633073544
upside down,18012,114,10,6.656724012397623e-06,2.3792857479356126e-06,1.0288310633805136,0.10877216756080772,3.119501342473664
your name,19515,114,10,6.656724012397623e-06,2.3792857479356126e-06,1.0288310633805136,0.10877216756080772,3.119501342473664
day the,5386,114,10,6.656724012397623e-06,2.3792857479356126e-06,1.0288310633805136,0.10877216756080772,3.119501342473664
saw <name>,14353,397,64,2.318174941159523e-05,1.5227428786787921e-05,0.42027482942705596,0.0181441825994019,3.1200724349134106
kanye west,10136,307,46,1.7926440980755002e-05,1.0944714440503818e-05,0.49342698794539075,0.024996747752227,3.1209092878158566
buddy,4206,638,114,3.72542975430674e-05,2.7123857526465985e-05,0.31736367260382536,0.010339621473534807,3.121079947002249
be my,3453,6124,1369,0.0003575945425607284,0.0003257242188923854,0.09338057435152791,0.0008940483783792019,3.123029099625626
video so,18142,461,77,2.6918857629081615e-05,1.832050025910422e-05,0.38481490772623417,0.015156502337622535,3.125736706556304
yourself !,19539,120,11,7.007077907786971e-06,2.617214322729174e-06,0.984814313592496,0.09924266937727806,3.1261163189389993
hot 😂,8858,154,17,8.992416648326613e-06,4.044785771490541e-06,0.798957747373338,0.06531730414750767,3.126149092192797
a liar,1830,97,7,5.664054642127802e-06,1.665500023554929e-06,1.2240181426059067,0.1531666174986256,3.1275610382745778
a comedy,1692,97,7,5.664054642127802e-06,1.665500023554929e-06,1.2240181426059067,0.1531666174986256,3.1275610382745778
shit when,14818,214,28,1.2495955602220099e-05,6.662000094219716e-06,0.6289909475580266,0.040387464513581314,3.1298325322755027
16:05,604,143,15,8.350101173446141e-06,3.5689286219034193e-06,0.8500127292062682,0.07365993669544119,3.1319135000179124
brown on,4180,230,31,1.3430232656591695e-05,7.3757858186004e-06,0.5993117783116659,0.03660617396135977,3.1323886623261195
sweat like,15819,126,12,7.35743180317632e-06,2.8551428975227354e-06,0.9465932325473965,0.0912700922521671,3.1332795955043347
put more,13636,126,12,7.35743180317632e-06,2.8551428975227354e-06,0.9465932325473965,0.0912700922521671,3.1332795955043347
dude fuck,5961,103,8,6.01440853751715e-06,1.9034285983484901e-06,1.1505049184410439,0.134708952377893,3.1346586156202476
new england,12021,103,8,6.01440853751715e-06,1.9034285983484901e-06,1.1505049184410439,0.134708952377893,3.1346586156202476
guy 😂,8183,103,8,6.01440853751715e-06,1.9034285983484901e-06,1.1505049184410439,0.134708952377893,3.1346586156202476
tron,17757,103,8,6.01440853751715e-06,1.9034285983484901e-06,1.1505049184410439,0.134708952377893,3.1346586156202476
label,10335,338,52,1.973660277359997e-05,1.2372285889265186e-05,0.4670232046985845,0.022189638514944814,3.135186251302077
ever i,6444,738,135,4.309352913288988e-05,3.212035759713077e-05,0.29389373291937204,0.008762714967500135,3.139575869812906
a real,1924,2162,451,0.00012624418697196194,0.00010730578723189613,0.16255434523153767,0.002680125315532013,3.139937709814185
school ?,14425,109,9,6.3647624329064994e-06,2.1413571731420516e-06,1.089340925256252,0.12028565059124408,3.140920247062362
lmao i'm,10737,132,13,7.70778569856567e-06,3.0930714723162964e-06,0.9130706693178503,0.08449909020335526,3.141075501835446
the chef,16396,132,13,7.70778569856567e-06,3.0930714723162964e-06,0.9130706693178503,0.08449909020335526,3.141075501835446
cosby,5048,132,13,7.70778569856567e-06,3.0930714723162964e-06,0.9130706693178503,0.08449909020335526,3.141075501835446
your fuck,19499,132,13,7.70778569856567e-06,3.0930714723162964e-06,0.9130706693178503,0.08449909020335526,3.141075501835446
finally some,6849,149,16,8.70045506883549e-06,3.8068571966969803e-06,0.8265760066521928,0.06921167515050049,3.141905469826823
<pronoun> bitch,1104,149,16,8.70045506883549e-06,3.8068571966969803e-06,0.8265760066521928,0.06921167515050049,3.141905469826823
wing no,18871,241,33,1.4072548131472167e-05,7.851642968187522e-06,0.5835092179158998,0.034452692201971793,3.143664125305517
ive,9844,2189,457,0.00012782077950121402,0.0001087333586806575,0.16174954241957806,0.002645309144261733,3.144885543544664
yo,19291,4436,974,0.00025902831332452503,0.0002317424318489287,0.11133809506563352,0.001252418469817421,3.1460748768469102
i r,9108,115,10,6.715116328295848e-06,2.3792857479356126e-06,1.0375647970176338,0.10869588944550775,3.147086413483438
math,11213,293,43,1.7108948558179855e-05,1.0230928716123135e-05,0.5141930197470863,0.02666907085747353,3.148634386442368
you for,19355,1519,306,8.869792784940341e-05,7.280614388682975e-05,0.19745203131665967,0.003926597095908893,3.1510365115471703
eyeball,6589,155,17,9.050808964224838e-06,4.044785771490541e-06,0.8054303174804183,0.06527541039739289,3.152486006830321
burrr,4254,121,11,7.065470223685196e-06,2.617214322729174e-06,0.9931131705020544,0.09917379847019972,3.153553968450289
yg,19289,364,57,2.1254802986953812e-05,1.3561928763232992e-05,0.4493239616475613,0.020291402497333653,3.154303999277318
prep,13490,98,7,5.722446958026027e-06,1.665500023554929e-06,1.234274694433262,0.15306141982955818,3.1548517509200424
die lmao,5575,98,7,5.722446958026027e-06,1.665500023554929e-06,1.234274694433262,0.15306141982955818,3.1548517509200424
harden,8336,98,7,5.722446958026027e-06,1.665500023554929e-06,1.234274694433262,0.15306141982955818,3.1548517509200424
clean that,4798,98,7,5.722446958026027e-06,1.665500023554929e-06,1.234274694433262,0.15306141982955818,3.1548517509200424
me roll,11314,199,25,1.1620070863746727e-05,5.948214369839032e-06,0.669648265348771,0.04502540488204662,3.1558614965127205
be a,3219,35026,8271,0.0020452492566512205,0.0019679072421175453,0.038626493071673096,0.00014975146280193815,3.156456025848291
jar,9881,329,50,1.9211071930515946e-05,1.1896428739678064e-05,0.4792557196175231,0.02303980273056345,3.157387799485007
flashback,6918,144,15,8.408493489344366e-06,3.5689286219034193e-06,0.8569814537552887,0.07361137394125443,3.158631494577111
me this,11325,409,66,2.3882457202373928e-05,1.5703285936375043e-05,0.41928227127173834,0.017596794006759616,3.160746926116468
beat the,3639,210,27,1.22623863386272e-05,6.424071519426155e-06,0.6464901053502388,0.04179922262738963,3.162115870146227
don't go,5792,183,22,1.0685793809375132e-05,5.234428645458348e-06,0.7136627274306555,0.050919302505969065,3.162654804273668
shirt !,14745,161,18,9.401162859614187e-06,4.282714346284103e-06,0.7862512723535175,0.06176700577553636,3.1636110717678965
disappoint,5616,1109,215,6.475707833113126e-05,5.115464358061567e-05,0.2358032905969143,0.0055531709892702895,3.1643122915599893
mcbride,11249,133,13,7.766178014463894e-06,3.0930714723162964e-06,0.9206179297046866,0.08444212934584734,3.1681069975041156
here best,8593,110,9,6.423154748804724e-06,2.1413571731420516e-06,1.0984734619674974,0.12020224718126969,3.1683509103546954
cry !,5179,150,16,8.758847384733715e-06,3.8068571966969803e-06,0.8332650502318835,0.06916693224059729,3.1683555340389513
talk i,15949,150,16,8.758847384733715e-06,3.8068571966969803e-06,0.8332650502318835,0.06916693224059729,3.1683555340389513
gotta go,7945,150,16,8.758847384733715e-06,3.8068571966969803e-06,0.8332650502318835,0.06916693224059729,3.1683555340389513
dollar for,5775,150,16,8.758847384733715e-06,3.8068571966969803e-06,0.8332650502318835,0.06916693224059729,3.1683555340389513
be easily,3317,263,37,1.535717908123311e-05,8.803357267361767e-06,0.556456307667931,0.030829594241889212,3.1691818879918316
the creator,16415,3550,768,0.0002072927214386979,0.00018272914544145507,0.12615147200993704,0.0015840694912940987,3.169605469766854
lmao get,10734,221,29,1.2904701813507673e-05,6.899928669013277e-06,0.6260864861210198,0.03900792764428476,3.169989988263388
grand,7958,205,26,1.1970424759136076e-05,6.186142944632593e-06,0.660132822628162,0.04333986728573771,3.170936451143468
